date,crop,region,season,pest,temperature,humidity,rainfall,wind_speed,soil_moisture,soil_ph,soil_type,nitrogen,phosphorus,potassium,weather_condition,irrigation_method,previous_crop,days_since_planting,plant_density,pest_presence,severity,recommended_treatment
2025-04-20,Sugarcane,Central,Summer,Armyworms,27.8,93.6,134.3,8.4,28.7,6.2,Loam,106.7,90.2,175.3,Rainy,None,Potato,120,62742,1,7,Monitor closely and consider treatment
2025-08-12,Potato,Northwest,Spring,Root Knot Nematodes,25.5,56.8,148.8,16.5,15.3,7.0,Silt,117.6,50.6,130.2,Humid,Drip,Sugarcane,134,71780,1,10,Immediate pesticide application recommended
2021-09-01,Wheat,North,Spring,Flea Beetles,29.5,31.0,125.1,12.0,59.2,7.7,Peat,100.5,80.3,202.4,Windy,Drip,Wheat,46,39637,1,8,Immediate pesticide application recommended
2021-11-03,Rice,Southwest,Spring,Armyworms,21.0,57.6,56.9,9.3,42.4,6.8,Peat,182.9,33.5,63.7,Sunny,None,Maize,103,65701,1,8,Immediate pesticide application recommended
2024-10-12,Barley,Central,Summer,Stem Borers,19.9,55.2,108.0,2.8,58.7,5.5,Peat,196.2,47.2,147.9,Rainy,Flood,Potato,13,31701,1,9,Immediate pesticide application recommended
2025-12-08,Rice,Southeast,Summer,Hessian Fly,29.3,34.5,38.5,14.9,57.1,6.1,Loam,128.8,28.9,158.6,Humid,None,Cotton,118,50287,1,10,Immediate pesticide application recommended
2024-11-28,Potato,South,Autumn,Thrips,23.1,83.7,105.7,4.2,49.5,5.9,Chalky,148.0,45.1,113.4,Dry,Flood,Potato,78,72005,1,10,Immediate pesticide application recommended
2024-08-20,Soybean,Northeast,Summer,Whiteflies,17.0,36.8,24.4,20.7,36.9,8.0,Chalky,151.7,77.9,282.7,Dry,Sprinkler,Cotton,22,78354,1,9,Immediate pesticide application recommended
2023-12-17,Barley,West,Winter,Wireworms,37.9,91.1,58.6,10.0,30.9,6.7,Clay,135.8,53.1,181.9,Dry,None,Maize,52,76199,1,3,Preventive measures recommended
2025-03-31,Barley,Northeast,Autumn,Wireworms,26.8,30.5,122.5,28.8,18.6,5.7,Silt,23.7,12.5,187.3,Dry,Furrow,Maize,141,73372,1,9,Immediate pesticide application recommended
2024-08-03,Tomato,Northwest,Summer,Root Knot Nematodes,27.0,48.7,147.2,3.4,23.4,6.5,Peat,65.1,84.1,94.2,Humid,Sprinkler,Potato,87,47110,1,9,Immediate pesticide application recommended
2023-03-02,Sugarcane,West,Autumn,Armyworms,33.5,35.8,136.1,9.6,33.4,5.8,Loam,175.6,65.8,61.0,Rainy,Sprinkler,Potato,56,53014,0,0,None
2024-01-11,Tomato,West,Summer,Boll Weevils,38.3,65.8,47.2,4.8,28.3,8.1,Loam,49.2,19.2,131.8,Cloudy,Drip,Barley,111,22966,1,8,Immediate pesticide application recommended
2024-06-29,Barley,Northwest,Winter,Boll Weevils,20.1,39.4,74.4,28.4,39.0,5.1,Clay,62.0,36.2,204.9,Rainy,Furrow,Rice,72,62495,1,7,Monitor closely and consider treatment
2021-09-05,Wheat,Southeast,Autumn,Armyworms,29.1,52.5,18.3,5.8,28.8,7.5,Sandy,198.2,8.0,249.8,Sunny,None,Tomato,10,52306,1,8,Immediate pesticide application recommended
2020-10-01,Barley,Southwest,Summer,Armyworms,25.6,77.1,36.1,19.2,29.2,7.9,Clay,68.1,83.1,130.4,Rainy,Flood,Potato,87,68408,1,10,Immediate pesticide application recommended
2025-03-19,Sugarcane,South,Summer,Hessian Fly,19.2,92.2,27.2,26.9,46.0,5.4,Loam,100.6,58.2,88.6,Humid,Sprinkler,Tomato,60,69880,1,10,Immediate pesticide application recommended
2024-08-03,Barley,West,Autumn,White Grubs,29.3,84.2,92.2,1.4,40.6,7.5,Chalky,60.1,71.2,148.5,Rainy,Furrow,Soybean,85,44246,1,10,Immediate pesticide application recommended
2022-03-20,Maize,Northeast,Winter,Japanese Beetles,23.7,78.1,49.0,8.5,22.3,7.2,Sandy,101.0,39.3,63.9,Cloudy,Furrow,Potato,56,22011,1,10,Immediate pesticide application recommended
2022-05-14,Barley,West,Autumn,Root Knot Nematodes,31.5,87.2,52.2,21.6,69.2,6.5,Clay,39.2,8.7,235.0,Cloudy,Sprinkler,Cotton,36,57878,1,8,Immediate pesticide application recommended
2022-01-26,Sugarcane,Southwest,Winter,Whiteflies,25.7,57.9,145.9,4.2,23.1,8.3,Chalky,27.6,82.6,257.2,Humid,Drip,Barley,99,21871,0,0,None
2020-08-11,Tomato,Northeast,Autumn,Grasshoppers,30.9,84.6,123.1,15.5,14.5,6.9,Silt,15.3,36.0,81.9,Cloudy,Furrow,Cotton,142,61888,1,9,Immediate pesticide application recommended
2022-08-29,Barley,East,Spring,Stem Borers,15.8,50.6,59.7,6.4,77.2,6.0,Silt,125.9,31.5,248.9,Humid,Sprinkler,Rice,118,31152,0,0,None
2022-10-18,Sugarcane,Southwest,Autumn,Wireworms,34.7,40.6,52.7,6.1,59.4,7.4,Peat,195.3,90.7,284.2,Dry,Flood,Barley,86,49983,1,10,Immediate pesticide application recommended
2025-09-17,Tomato,Northeast,Spring,Armyworms,36.8,56.9,83.0,3.0,35.9,7.8,Chalky,195.6,51.1,120.9,Dry,Furrow,Rice,19,40486,1,9,Immediate pesticide application recommended
2020-09-04,Potato,East,Winter,Root Knot Nematodes,27.1,88.1,101.4,0.0,78.0,7.5,Sandy,101.7,6.5,61.4,Stormy,None,Soybean,111,66416,1,9,Immediate pesticide application recommended
2020-01-08,Cotton,Southeast,Autumn,Leafhoppers,24.7,62.9,135.6,1.6,19.4,7.7,Peat,199.3,78.7,244.4,Cloudy,Drip,Wheat,100,25382,1,10,Immediate pesticide application recommended
2025-05-23,Sugarcane,Northeast,Winter,Whiteflies,19.6,58.8,144.5,18.2,70.6,5.9,Silt,84.6,74.5,67.1,Dry,Furrow,Barley,143,77385,1,5,Monitor closely and consider treatment
2020-11-24,Maize,East,Winter,Root Knot Nematodes,25.9,86.3,87.7,19.5,28.9,6.1,Chalky,17.7,12.1,290.9,Rainy,None,Barley,63,73976,1,8,Immediate pesticide application recommended
2020-09-17,Maize,West,Spring,Spider Mites,30.9,85.8,9.9,13.6,14.8,6.6,Sandy,147.2,78.5,118.6,Cloudy,Drip,Wheat,96,79633,0,0,None
2022-05-05,Sugarcane,Southeast,Autumn,Cutworms,34.3,73.3,62.3,3.6,50.0,7.1,Sandy,134.0,93.1,159.8,Stormy,Flood,Barley,27,57357,1,8,Immediate pesticide application recommended
2022-06-23,Sugarcane,Northeast,Winter,Leafhoppers,18.2,34.9,69.6,19.0,37.5,6.9,Peat,86.3,9.3,93.5,Dry,None,Rice,117,73669,1,8,Immediate pesticide application recommended
2021-09-12,Tomato,Central,Winter,Flea Beetles,19.5,44.7,107.3,28.7,34.7,6.1,Chalky,78.6,21.2,173.1,Rainy,Sprinkler,Rice,85,77693,1,9,Immediate pesticide application recommended
2022-12-31,Cotton,Southeast,Spring,Hessian Fly,20.1,69.4,106.7,9.2,63.6,8.2,Clay,108.5,91.4,206.6,Rainy,Drip,Soybean,119,31912,1,10,Immediate pesticide application recommended
2022-11-21,Cotton,Central,Spring,Cutworms,20.6,30.2,39.0,1.5,72.8,7.4,Peat,15.6,9.6,57.2,Stormy,Drip,Soybean,60,20516,1,10,Immediate pesticide application recommended
2022-06-06,Cotton,West,Autumn,Armyworms,18.8,94.1,126.8,19.3,57.6,6.3,Clay,118.4,37.8,228.6,Windy,None,Soybean,115,49747,1,10,Immediate pesticide application recommended
2021-10-22,Tomato,North,Autumn,Corn Borers,17.5,46.7,39.5,18.7,74.3,6.0,Loam,90.8,42.1,145.1,Sunny,Flood,Potato,104,73206,1,8,Immediate pesticide application recommended
2023-12-12,Barley,Northeast,Spring,Spider Mites,35.2,68.2,40.8,11.1,77.5,7.1,Silt,105.1,28.5,183.3,Windy,Flood,Sugarcane,14,47250,1,10,Immediate pesticide application recommended
2020-01-11,Tomato,North,Summer,Boll Weevils,25.8,84.7,6.0,4.2,61.3,7.6,Loam,132.7,92.5,182.0,Cloudy,Furrow,Cotton,60,68444,1,10,Immediate pesticide application recommended
2021-12-25,Potato,East,Summer,Spider Mites,34.3,75.3,121.3,12.1,29.8,6.0,Sandy,162.8,86.1,102.1,Rainy,Drip,Cotton,124,31254,1,10,Immediate pesticide application recommended
2020-12-31,Rice,Central,Winter,Root Knot Nematodes,18.7,74.5,43.9,28.3,15.2,8.0,Loam,124.2,63.8,54.0,Rainy,None,Sugarcane,139,37078,0,0,None
2025-01-13,Barley,Southwest,Summer,Whiteflies,36.2,59.2,72.7,8.7,33.0,6.7,Peat,24.9,12.4,254.1,Dry,Furrow,Cotton,108,79087,1,9,Immediate pesticide application recommended
2021-08-26,Wheat,Southwest,Autumn,Stem Borers,38.4,72.3,46.2,8.0,76.9,6.2,Sandy,110.0,95.7,101.7,Dry,Drip,Maize,146,61810,1,8,Immediate pesticide application recommended
2024-01-06,Cotton,East,Winter,Stem Borers,32.6,41.2,6.0,21.6,77.4,6.9,Chalky,79.1,7.9,192.7,Stormy,Furrow,Cotton,107,48346,1,7,Monitor closely and consider treatment
2023-03-30,Barley,South,Autumn,Japanese Beetles,15.6,74.9,101.0,17.8,60.9,6.3,Silt,33.4,5.4,150.0,Sunny,Drip,Soybean,128,60251,1,10,Immediate pesticide application recommended
2021-03-16,Tomato,Northeast,Spring,Aphids,23.0,73.1,138.9,25.8,54.3,5.8,Silt,175.2,92.5,277.3,Humid,Flood,Rice,105,78671,1,10,Immediate pesticide application recommended
2023-09-11,Wheat,West,Autumn,Armyworms,30.5,93.8,36.6,18.7,11.9,6.6,Sandy,168.4,27.3,237.9,Dry,Furrow,Tomato,114,21881,0,0,None
2022-01-09,Potato,Southwest,Autumn,Leafhoppers,26.2,43.6,97.7,28.5,54.1,8.1,Silt,174.5,5.6,69.4,Dry,Flood,Rice,41,73133,1,9,Immediate pesticide application recommended
2025-02-06,Cotton,Southwest,Summer,White Grubs,37.2,52.9,62.5,9.7,40.9,6.6,Clay,101.3,32.1,146.3,Windy,Drip,Sugarcane,48,25670,1,10,Immediate pesticide application recommended
2024-07-09,Maize,North,Summer,Leafhoppers,15.5,69.5,56.8,13.9,66.7,7.4,Clay,186.7,28.4,149.4,Rainy,Furrow,Sugarcane,56,39116,1,10,Immediate pesticide application recommended
2023-11-21,Sugarcane,Central,Autumn,Corn Borers,31.4,62.0,22.0,17.0,45.6,7.0,Loam,95.3,12.8,152.7,Stormy,None,Cotton,35,61736,1,10,Immediate pesticide application recommended
2021-06-11,Potato,Central,Summer,Leafhoppers,31.8,93.3,95.2,8.9,47.4,7.2,Sandy,88.0,65.6,254.7,Sunny,Drip,Potato,25,77671,1,8,Immediate pesticide application recommended
2024-05-10,Wheat,Southeast,Summer,Japanese Beetles,39.1,53.5,124.5,4.2,79.0,5.7,Sandy,192.7,9.7,194.2,Dry,Sprinkler,Barley,88,76579,1,9,Immediate pesticide application recommended
2025-06-03,Sugarcane,West,Autumn,Boll Weevils,22.5,56.2,7.0,17.3,52.2,7.2,Sandy,183.6,13.8,167.8,Rainy,Drip,Barley,117,51453,1,8,Immediate pesticide application recommended
2023-12-16,Soybean,South,Winter,Corn Borers,38.5,46.4,12.7,12.3,28.7,6.0,Loam,96.0,82.5,258.8,Rainy,None,Cotton,12,71521,1,4,Preventive measures recommended
2023-03-22,Rice,West,Autumn,Root Knot Nematodes,21.7,40.4,138.2,22.7,63.8,7.4,Silt,12.5,25.1,268.2,Stormy,None,Soybean,102,56350,1,8,Immediate pesticide application recommended
2025-04-14,Rice,Southeast,Summer,Japanese Beetles,16.6,83.8,35.0,6.6,38.0,6.9,Peat,129.2,92.9,239.1,Stormy,Flood,Barley,140,78382,1,7,Monitor closely and consider treatment
2025-03-17,Barley,West,Spring,Japanese Beetles,22.9,30.3,64.8,25.7,17.6,5.2,Peat,133.2,78.4,110.8,Rainy,None,Rice,143,65700,0,0,None
2025-01-17,Cotton,Southwest,Spring,Cutworms,32.1,61.0,119.9,9.7,28.9,5.9,Chalky,44.9,88.4,148.0,Cloudy,None,Sugarcane,126,34382,1,9,Immediate pesticide application recommended
2022-06-20,Potato,Southeast,Spring,Aphids,17.3,82.5,129.1,27.7,42.2,7.0,Silt,106.6,56.2,110.5,Dry,Drip,Potato,144,22164,1,10,Immediate pesticide application recommended
2025-09-07,Wheat,West,Summer,Flea Beetles,35.6,30.2,129.5,13.4,52.7,5.9,Chalky,199.8,63.4,293.2,Windy,Furrow,Barley,36,31689,1,10,Immediate pesticide application recommended
2024-01-13,Cotton,South,Winter,Wireworms,31.1,53.0,122.6,29.3,24.9,7.6,Peat,151.6,38.3,85.8,Humid,None,Barley,114,76538,0,0,None
2021-04-21,Rice,West,Spring,Spider Mites,35.7,79.7,113.8,12.0,73.5,7.8,Chalky,182.1,52.4,120.9,Stormy,Drip,Tomato,93,36890,1,10,Immediate pesticide application recommended
2023-02-17,Soybean,North,Spring,Cutworms,24.7,63.5,16.7,18.0,42.5,5.7,Peat,103.6,38.1,213.6,Stormy,Sprinkler,Potato,59,25691,1,10,Immediate pesticide application recommended
2022-10-01,Soybean,East,Spring,Cutworms,19.3,71.3,64.4,11.3,26.0,5.8,Peat,97.1,84.7,187.9,Rainy,None,Potato,23,46573,1,7,Monitor closely and consider treatment
2024-06-27,Potato,North,Summer,Japanese Beetles,24.5,85.1,7.8,15.4,47.5,6.9,Chalky,154.7,47.9,260.9,Rainy,Flood,Maize,24,58206,1,10,Immediate pesticide application recommended
2025-04-05,Rice,Central,Spring,Spider Mites,23.1,42.5,82.8,28.6,64.5,6.5,Peat,106.1,99.8,229.7,Rainy,Drip,Cotton,12,23081,1,10,Immediate pesticide application recommended
2024-11-12,Tomato,Northeast,Spring,Thrips,19.8,80.3,62.2,4.3,68.7,7.2,Loam,12.4,83.9,183.9,Dry,Drip,Cotton,45,70452,1,5,Monitor closely and consider treatment
2024-06-29,Barley,Northeast,Autumn,Corn Borers,18.4,76.7,102.6,25.8,53.0,5.2,Silt,88.3,14.9,199.2,Sunny,Sprinkler,Potato,48,23491,1,10,Immediate pesticide application recommended
2022-02-25,Tomato,East,Summer,Spider Mites,22.7,81.4,144.9,4.3,68.8,7.8,Loam,154.4,30.7,242.7,Humid,Furrow,Cotton,81,61860,1,9,Immediate pesticide application recommended
2020-05-04,Tomato,North,Winter,Grasshoppers,21.4,60.9,84.8,9.0,58.7,5.0,Chalky,53.5,38.5,148.5,Stormy,Flood,Soybean,111,53601,1,8,Immediate pesticide application recommended
2021-02-22,Maize,West,Autumn,Aphids,20.4,89.5,109.4,25.9,61.6,6.2,Clay,100.5,10.7,155.4,Humid,Sprinkler,Sugarcane,122,67248,1,10,Immediate pesticide application recommended
2020-12-27,Sugarcane,North,Spring,Whiteflies,21.8,36.4,69.0,14.4,53.7,5.3,Peat,17.3,76.0,210.2,Stormy,Drip,Barley,144,75857,1,9,Immediate pesticide application recommended
2024-09-09,Soybean,Northeast,Spring,White Grubs,27.0,38.2,145.9,21.8,26.8,8.3,Silt,82.6,45.4,91.2,Sunny,None,Maize,84,68945,1,9,Immediate pesticide application recommended
2023-07-08,Rice,Central,Autumn,Leafhoppers,32.5,93.6,93.4,8.5,34.1,5.8,Clay,189.9,89.8,209.0,Sunny,Drip,Sugarcane,77,57038,1,9,Immediate pesticide application recommended
2023-03-06,Soybean,Central,Winter,Armyworms,33.8,41.2,42.3,24.4,41.1,5.8,Silt,132.0,61.4,179.9,Dry,Flood,Sugarcane,92,37011,1,10,Immediate pesticide application recommended
2020-10-13,Wheat,North,Spring,Whiteflies,36.6,83.9,141.4,22.2,19.7,6.3,Silt,153.0,17.8,219.2,Sunny,Sprinkler,Cotton,21,78012,1,7,Monitor closely and consider treatment
2024-10-10,Cotton,West,Autumn,Whiteflies,17.3,75.1,61.1,17.9,16.1,6.5,Sandy,159.1,72.4,184.6,Rainy,None,Tomato,26,40007,1,10,Immediate pesticide application recommended
2023-11-01,Potato,Southwest,Summer,Aphids,29.0,79.1,56.4,11.8,75.9,8.2,Clay,44.4,28.3,191.9,Dry,None,Wheat,128,27482,1,10,Immediate pesticide application recommended
2022-01-25,Wheat,East,Spring,Flea Beetles,32.3,40.8,54.6,9.8,79.2,5.4,Chalky,115.4,78.3,151.7,Windy,None,Wheat,39,34659,1,8,Immediate pesticide application recommended
2021-08-08,Maize,Northwest,Spring,Corn Borers,32.4,77.1,83.7,27.2,36.1,7.5,Peat,147.8,49.0,257.1,Sunny,Drip,Soybean,140,56306,1,8,Immediate pesticide application recommended
2025-07-12,Potato,Northwest,Summer,Spider Mites,32.3,72.3,136.0,4.2,23.3,6.7,Silt,76.0,18.3,88.3,Stormy,Furrow,Rice,85,59641,1,10,Immediate pesticide application recommended
2024-08-10,Cotton,Northeast,Winter,Flea Beetles,22.8,59.5,20.8,3.7,10.8,5.6,Chalky,63.2,58.7,205.3,Sunny,Drip,Sugarcane,23,55116,1,10,Immediate pesticide application recommended
2021-08-30,Soybean,North,Summer,White Grubs,26.3,80.1,136.2,19.9,59.8,6.4,Sandy,122.4,56.9,293.2,Rainy,Flood,Sugarcane,106,29984,1,10,Immediate pesticide application recommended
2023-10-02,Cotton,Central,Winter,Wireworms,28.4,40.3,125.0,15.8,15.5,6.4,Peat,102.7,31.3,123.4,Stormy,Flood,Barley,148,33353,1,8,Immediate pesticide application recommended
2023-11-23,Potato,East,Autumn,White Grubs,22.1,43.7,67.3,23.6,30.9,8.1,Clay,174.8,43.7,257.3,Rainy,Flood,Potato,58,79976,1,10,Immediate pesticide application recommended
2021-01-29,Sugarcane,North,Summer,Spider Mites,31.9,45.9,3.8,22.5,31.8,5.3,Chalky,64.8,46.2,104.6,Rainy,Sprinkler,Tomato,15,22632,1,8,Immediate pesticide application recommended
2025-08-31,Soybean,Southeast,Spring,Leafhoppers,34.9,80.9,24.1,14.1,70.6,5.2,Sandy,102.2,52.7,257.4,Sunny,Sprinkler,Cotton,11,36699,1,7,Monitor closely and consider treatment
2024-02-21,Tomato,Central,Autumn,Corn Borers,29.2,60.4,43.1,2.3,74.3,7.9,Clay,188.6,94.4,93.4,Sunny,Flood,Cotton,110,72845,1,5,Monitor closely and consider treatment
2025-10-22,Maize,Southwest,Winter,Japanese Beetles,39.1,49.2,18.2,13.9,45.6,6.4,Peat,159.7,51.9,126.4,Sunny,Flood,Sugarcane,128,71355,1,9,Immediate pesticide application recommended
2024-12-23,Tomato,Southwest,Winter,Grasshoppers,30.1,44.9,92.3,18.0,49.8,7.8,Chalky,18.6,48.4,63.4,Cloudy,Drip,Sugarcane,52,33976,1,8,Immediate pesticide application recommended
2021-08-12,Maize,Southeast,Autumn,White Grubs,23.2,90.9,50.9,1.6,12.6,5.8,Sandy,27.0,80.4,218.6,Stormy,Flood,Soybean,75,64592,1,5,Monitor closely and consider treatment
2025-01-30,Tomato,North,Winter,Wireworms,24.0,82.9,0.3,15.5,36.2,5.5,Loam,145.2,30.5,154.4,Stormy,Flood,Maize,31,39274,1,8,Immediate pesticide application recommended
2025-07-11,Cotton,North,Autumn,Wireworms,32.9,84.5,77.1,26.1,19.3,5.1,Loam,178.2,16.2,95.3,Dry,Furrow,Sugarcane,82,40190,1,9,Immediate pesticide application recommended
2021-03-24,Rice,Northeast,Spring,White Grubs,32.6,81.2,23.2,6.8,43.4,7.2,Chalky,89.9,79.4,297.6,Dry,Flood,Tomato,92,32845,1,9,Immediate pesticide application recommended
2025-02-16,Sugarcane,Southeast,Summer,Spider Mites,37.6,94.4,84.9,22.8,52.0,8.5,Sandy,124.9,50.0,89.0,Stormy,None,Potato,33,48102,1,10,Immediate pesticide application recommended
2023-07-18,Soybean,Central,Autumn,Flea Beetles,21.1,75.4,6.9,5.3,60.4,7.1,Chalky,115.7,13.9,265.4,Windy,Flood,Tomato,133,57631,1,10,Immediate pesticide application recommended
2022-03-18,Barley,Northeast,Winter,Whiteflies,28.8,82.5,32.2,9.9,56.2,7.2,Silt,26.4,10.2,103.4,Rainy,Drip,Rice,60,54731,1,8,Immediate pesticide application recommended
2021-09-26,Cotton,South,Summer,Aphids,21.3,68.4,14.8,5.1,41.7,8.4,Sandy,72.0,85.9,294.1,Windy,None,Wheat,70,21589,1,10,Immediate pesticide application recommended
2023-02-11,Potato,East,Spring,Spider Mites,16.1,86.2,73.4,13.5,61.3,8.3,Sandy,58.3,45.2,212.7,Humid,Flood,Wheat,99,52628,1,8,Immediate pesticide application recommended
2023-08-16,Maize,South,Autumn,White Grubs,20.6,71.4,84.5,15.2,55.2,6.2,Sandy,12.8,45.9,141.7,Rainy,Drip,Wheat,118,63424,1,10,Immediate pesticide application recommended
2020-02-21,Soybean,Southeast,Winter,Thrips,32.8,51.7,94.1,15.8,24.9,8.2,Silt,46.0,18.1,152.5,Cloudy,Furrow,Wheat,129,45536,0,0,None
2024-07-30,Sugarcane,Central,Summer,Armyworms,20.5,86.3,86.7,5.7,48.0,5.8,Sandy,48.4,19.6,197.1,Windy,Sprinkler,Maize,98,71462,1,6,Monitor closely and consider treatment
2023-10-25,Tomato,Northeast,Summer,Hessian Fly,22.7,50.3,20.2,10.1,54.4,7.1,Loam,172.4,26.3,90.4,Dry,Drip,Sugarcane,83,56921,1,10,Immediate pesticide application recommended
2024-06-05,Tomato,Central,Winter,Japanese Beetles,18.5,88.4,59.8,10.7,20.3,5.6,Clay,28.5,55.7,144.7,Sunny,None,Wheat,133,46787,1,8,Immediate pesticide application recommended
2020-09-21,Rice,West,Spring,Boll Weevils,31.9,82.0,94.1,0.3,29.8,5.1,Clay,77.9,84.7,252.3,Stormy,Sprinkler,Cotton,109,64459,1,7,Monitor closely and consider treatment
2022-03-18,Soybean,Central,Summer,Grasshoppers,36.6,82.3,36.3,29.2,60.3,7.4,Clay,184.6,37.7,162.4,Humid,Drip,Sugarcane,127,51821,1,9,Immediate pesticide application recommended
2024-02-05,Potato,Northwest,Summer,Boll Weevils,32.6,32.6,69.3,21.7,61.5,8.2,Chalky,116.5,24.7,242.7,Cloudy,Sprinkler,Soybean,34,26768,1,10,Immediate pesticide application recommended
2024-01-09,Wheat,East,Winter,Cutworms,15.2,48.2,27.4,21.5,45.1,6.3,Chalky,24.6,25.3,282.1,Dry,Sprinkler,Cotton,99,57385,1,6,Monitor closely and consider treatment
2022-04-12,Barley,East,Winter,White Grubs,22.3,82.1,48.6,17.3,29.7,7.0,Silt,50.1,81.8,170.2,Sunny,Furrow,Cotton,24,32056,0,0,None
2025-02-24,Tomato,West,Spring,Cutworms,36.3,64.2,107.4,16.7,11.6,7.5,Silt,198.8,87.6,63.2,Sunny,Drip,Cotton,96,79811,1,9,Immediate pesticide application recommended
2022-12-17,Tomato,East,Summer,Wireworms,22.5,41.6,13.0,10.7,26.0,7.2,Silt,81.6,47.7,241.6,Windy,Flood,Maize,48,32619,1,8,Immediate pesticide application recommended
2022-10-22,Sugarcane,Northeast,Autumn,Boll Weevils,32.0,37.7,98.3,21.8,55.1,6.3,Loam,134.2,84.0,128.9,Windy,Drip,Maize,136,62167,1,7,Monitor closely and consider treatment
2024-07-07,Soybean,South,Spring,Thrips,25.6,62.9,25.2,0.7,67.3,8.2,Loam,23.1,84.9,160.6,Humid,None,Cotton,142,69266,1,10,Immediate pesticide application recommended
2024-12-18,Barley,Central,Winter,Cutworms,18.1,36.4,144.9,8.8,70.3,7.0,Chalky,55.7,33.0,153.0,Rainy,None,Wheat,84,27398,1,2,Preventive measures recommended
2021-06-30,Rice,South,Spring,Stem Borers,37.2,89.5,137.0,19.5,43.3,5.3,Peat,153.5,13.5,95.6,Dry,Drip,Maize,138,27653,1,9,Immediate pesticide application recommended
2021-02-21,Cotton,Northeast,Autumn,Flea Beetles,33.0,44.3,134.5,19.6,70.0,6.4,Clay,17.6,99.3,240.5,Rainy,Flood,Barley,86,39301,1,10,Immediate pesticide application recommended
2020-05-18,Sugarcane,East,Spring,Japanese Beetles,37.5,91.1,16.5,25.6,72.4,5.6,Clay,144.4,70.8,222.2,Humid,Flood,Tomato,18,53288,0,0,None
2023-05-07,Soybean,Central,Winter,Spider Mites,21.0,37.0,36.9,27.4,25.8,6.5,Loam,93.8,92.8,78.8,Cloudy,Sprinkler,Barley,23,44697,1,9,Immediate pesticide application recommended
2024-07-11,Sugarcane,Southeast,Spring,Japanese Beetles,33.6,36.1,67.9,4.7,37.3,5.1,Sandy,170.0,17.7,96.9,Rainy,Sprinkler,Sugarcane,44,34314,0,0,None
2024-09-30,Maize,East,Spring,Spider Mites,25.3,64.4,130.4,17.3,15.6,7.8,Sandy,184.0,81.8,97.5,Sunny,Flood,Tomato,25,29856,1,10,Immediate pesticide application recommended
2022-08-20,Soybean,Southeast,Summer,Aphids,35.9,56.0,88.8,0.3,34.6,7.2,Loam,198.2,31.4,93.7,Stormy,Sprinkler,Potato,146,60631,0,0,None
2025-11-24,Wheat,Southwest,Winter,Thrips,29.1,94.7,38.1,5.9,34.9,7.0,Clay,24.5,41.9,66.4,Dry,None,Tomato,109,38168,0,0,None
2022-02-10,Tomato,Southeast,Autumn,Thrips,17.6,88.1,3.9,19.6,76.4,7.5,Loam,15.8,67.4,122.1,Humid,None,Barley,103,30527,1,10,Immediate pesticide application recommended
2024-02-16,Tomato,Northeast,Winter,Corn Borers,15.6,48.2,45.3,13.4,71.6,6.3,Sandy,143.7,38.9,100.2,Stormy,Drip,Maize,51,63704,1,8,Immediate pesticide application recommended
2024-02-16,Wheat,South,Spring,Cutworms,16.0,31.5,109.7,12.7,40.1,5.2,Chalky,162.2,32.7,155.0,Windy,Sprinkler,Cotton,123,35591,1,7,Monitor closely and consider treatment
2024-01-16,Barley,West,Summer,Spider Mites,28.9,47.8,46.3,26.5,61.5,6.4,Chalky,133.0,23.2,216.9,Stormy,Drip,Rice,54,30332,1,10,Immediate pesticide application recommended
2024-03-15,Rice,Southeast,Winter,Aphids,29.5,52.1,83.8,9.9,30.4,5.0,Clay,57.8,89.9,94.8,Cloudy,Drip,Cotton,61,67285,1,7,Monitor closely and consider treatment
2025-10-01,Rice,Southwest,Spring,Whiteflies,34.3,58.6,119.6,0.4,20.4,6.3,Clay,100.3,56.9,247.2,Cloudy,Flood,Barley,59,49969,1,10,Immediate pesticide application recommended
2021-11-17,Potato,Northeast,Summer,Boll Weevils,21.7,34.7,87.0,20.0,30.7,5.6,Peat,28.4,46.9,152.2,Cloudy,Flood,Potato,74,36095,1,8,Immediate pesticide application recommended
2022-11-17,Rice,Northeast,Summer,Boll Weevils,20.4,63.5,132.1,7.0,52.9,8.2,Silt,82.4,95.1,53.2,Humid,Flood,Soybean,83,75080,1,9,Immediate pesticide application recommended
2021-12-06,Wheat,Northwest,Autumn,Flea Beetles,39.6,39.3,148.6,25.6,25.6,6.3,Clay,32.7,91.3,146.4,Stormy,Furrow,Tomato,137,53998,1,6,Monitor closely and consider treatment
